iter	MultiClass
469	0.009762600988
470	0.009739200145
471	0.009715120379
472	0.009694231926
473	0.009674615762
474	0.009648399292
475	0.009628467276
476	0.009608063125
477	0.009585937853
478	0.00956728453
479	0.009543584727
480	0.009512946043
481	0.009495712659
482	0.009474466458
483	0.009456096182
484	0.009426807151
485	0.00939829362
486	0.009382064557
487	0.009363702752
488	0.009344077278
489	0.009325165248
490	0.009301114022
491	0.009279624545
492	0.009261758461
493	0.009232304773
494	0.009208544551
495	0.009180922722
496	0.009163983095
497	0.009141484487
498	0.009126036019
499	0.009106607728
500	0.009086746049
501	0.009064059403
502	0.009038567418
503	0.009015253396
504	0.008994315056
505	0.008975573249
506	0.008955239394
507	0.008930767321
508	0.008908184624
509	0.008890443951
510	0.008875111818
511	0.008855724067
512	0.008832765842
513	0.00880914215
514	0.008789167746
515	0.008773724945
516	0.008745045161
517	0.008725125464
518	0.008710453068
519	0.008696010288
520	0.008670920982
521	0.008651945661
522	0.008633069793
523	0.008611507664
524	0.008599848636
525	0.008583977059
526	0.008565415686
527	0.008547944031
528	0.008530974005
529	0.008515089141
530	0.008492540231
531	0.008479056805
532	0.008464412986
533	0.0084471448
534	0.008429744202
535	0.008416548064
536	0.008401660508
537	0.008378610118
538	0.008360534184
539	0.008345329246
540	0.00833317153
541	0.008315365369
542	0.008298964898
543	0.008282641858
544	0.008270180185
545	0.008246755468
546	0.008229238214
547	0.008210715426
548	0.008193371754
549	0.008179904673
550	0.008165033625
551	0.008148663608
552	0.008135311571
553	0.008117374833
554	0.008106633771
555	0.008088771842
556	0.008074360561
557	0.008062542559
558	0.008047117833
559	0.008033597881
560	0.008013846816
561	0.00800059309
562	0.007981974695
563	0.007968803407
564	0.007953222804
565	0.007940525829
566	0.007929386102
567	0.007917347954
568	0.007901000651
569	0.007887989824
570	0.007877828831
571	0.007867331712
572	0.007851801006
573	0.007838783536
574	0.007827584929
575	0.007810587357
576	0.007789881566
577	0.007777122044
578	0.007764817787
579	0.007752341389
580	0.007735358364
581	0.007721237337
582	0.007706821146
583	0.007687275768
584	0.00767100409
585	0.007656264735
586	0.007639137324
587	0.007623930705
588	0.007612143262
589	0.007597037477
590	0.007580420678
591	0.007568671039
592	0.00755372872
593	0.007541439385
594	0.007527177193
595	0.007510833005
596	0.007497323137
597	0.007485534038
598	0.007473316752
599	0.007459112195
600	0.007437852391
601	0.007426587888
602	0.007414907866
603	0.007398041424
604	0.007385933243
605	0.007373178265
606	0.007361991402
607	0.007351390664
608	0.007340924968
609	0.00733000611
610	0.007319359811
611	0.007301413533
612	0.007285346906
613	0.007274976928
614	0.007264879803
615	0.007256496105
616	0.00724574221
617	0.007231807834
618	0.007219354239
619	0.007208690086
620	0.00719671331
621	0.007184194951
622	0.007174327192
623	0.007163798094
624	0.007151781929
625	0.007140569185
626	0.007129822176
627	0.007115638008
628	0.007104559864
629	0.007088738155
630	0.007079621483
631	0.007070316097
632	0.007056237124
633	0.007037458652
634	0.00702538159
635	0.007013443769
636	0.006999963264
637	0.006992754118
638	0.006980837663
639	0.006971219716
640	0.006961604239
641	0.006949923573
642	0.006940523149
643	0.006929366458
644	0.006921629672
645	0.006909855841
646	0.00689839917
647	0.006883122465
648	0.006874329938
649	0.006859377831
650	0.006843615072
651	0.006833449226
652	0.006822926026
653	0.006814834498
654	0.006806486154
655	0.006797077077
656	0.006786790302
657	0.006779237656
658	0.006761861979
659	0.006751471684
660	0.006740789918
661	0.006722717033
662	0.006714286243
663	0.006705026358
664	0.006693865305
665	0.006685028849
666	0.006671203072
667	0.006658689182
668	0.006647436638
669	0.006636097165
670	0.006626470697
671	0.006608818621
672	0.006593987125
673	0.006583100684
674	0.006572429458
675	0.006558323522
676	0.006550146259
677	0.006535095455
678	0.006523447313
679	0.00651283
680	0.006500603886
681	0.006489035665
682	0.006480548317
683	0.006472513194
684	0.006460310805
685	0.006450296268
686	0.006439831983
687	0.006426761622
688	0.006417046491
689	0.006409342343
690	0.006399044512
691	0.00639043469
692	0.006379508272
693	0.006372008414
694	0.0063603849
695	0.006350182165
696	0.00634181495
697	0.006333423455
698	0.006325200901
699	0.006314276509
700	0.006305576071
701	0.006295506782
702	0.006282970822
703	0.006275177866
704	0.006265323834
705	0.006252932636
706	0.00623999799
707	0.006229713791
708	0.006221628608
709	0.00621354529
710	0.006206855072
711	0.006198380941
712	0.006187228097
713	0.006177684891
714	0.006169536633
715	0.006158477765
716	0.006149563984
717	0.006139836833
718	0.006129589183
719	0.006115590812
720	0.006106823661
721	0.006096711894
722	0.006088162721
723	0.006081846501
724	0.00607263517
725	0.006064323754
726	0.006051893003
727	0.006040624904
728	0.006026885898
729	0.006018276063
730	0.006005838863
731	0.005997853437
732	0.005990892704
733	0.005983356673
734	0.005974818053
735	0.005967809304
736	0.005959236038
737	0.005952365788
738	0.005943742193
739	0.005934958631
740	0.005925095263
741	0.005911125728
742	0.005902939185
743	0.00589166664
744	0.005881184914
745	0.005873395609
746	0.005866820767
747	0.00585978378
748	0.005852780181
749	0.005846039536
750	0.00583708773
751	0.005829045894
752	0.005823464523
753	0.005816898052
754	0.005804974771
755	0.005798729832
756	0.005790385753
757	0.005783748162
758	0.005775183801
759	0.005769069642
760	0.005758068634
761	0.005750808032
762	0.005742613824
763	0.005731929976
764	0.005721075521
765	0.005714285051
766	0.005703940306
767	0.005696286577
768	0.005687561939
769	0.005681053836
770	0.00567252061
771	0.005663153046
772	0.005651768379
773	0.005644335713
774	0.005636782354
775	0.005629661931
776	0.005622302386
777	0.005615345031
778	0.005605356233
779	0.00559822886
780	0.005591288956
781	0.005583686005
782	0.005572507171
783	0.005563731853
784	0.00555615203
785	0.00554864649
786	0.005541441734
787	0.005533789055
788	0.005527671564
789	0.005518328698
790	0.005509213518
791	0.005498779588
792	0.005488090042
793	0.005478963995
794	0.005468598664
795	0.005457282413
796	0.005452255168
797	0.005438843747
798	0.00543237709
799	0.005425402406
800	0.005413936103
801	0.005406664
802	0.005398669359
803	0.005392941658
804	0.005384089081
805	0.005378203941
806	0.005373111438
807	0.005367048401
808	0.005359628494
809	0.005352468187
810	0.005343665324
811	0.00533745048
812	0.005330528925
813	0.005322679705
814	0.005313274453
815	0.005305628752
816	0.005299250088
817	0.005291715533
818	0.005281804754
819	0.005275911022
820	0.005269711406
821	0.005263645435
822	0.005254009077
823	0.005247862411
824	0.005241156297
825	0.005233640922
826	0.005227682617
827	0.005223383074
828	0.005216336031
829	0.005210503629
830	0.00520414076
831	0.005194966055
832	0.005189466323
833	0.005181594956
834	0.005175385161
835	0.005169952078
836	0.005162635196
837	0.005158080238
838	0.005149627749
839	0.005143988208
840	0.005136501936
841	0.005131806649
842	0.005124463542
843	0.005118257808
844	0.005113086249
845	0.005105619898
846	0.005099249118
847	0.00509413293
848	0.005087523733
849	0.005082281028
850	0.005076334105
851	0.005071272247
852	0.00506504885
853	0.005060041116
854	0.005054687988
855	0.00504884329
856	0.005043864638
857	0.005038017302
858	0.005032556665
859	0.005027830326
860	0.005020740205
861	0.005015801783
862	0.005009868313
863	0.005003631804
864	0.0049961681
865	0.004990722264
866	0.004985000586
867	0.004977949471
868	0.004973008667
869	0.004968170157
870	0.004960449779
871	0.004953324376
872	0.004946231824
873	0.004940503466
874	0.004934464556
875	0.004926831853
876	0.004922636201
877	0.004916758021
878	0.004910422736
879	0.004902204217
880	0.004895488047
881	0.004889717415
882	0.004882546058
883	0.00487702678
884	0.004870969275
885	0.004865610473
886	0.004859705448
887	0.004856081089
888	0.004851461643
889	0.004845015455
890	0.004840393114
891	0.004833071918
892	0.004827903585
893	0.004821792667
894	0.00481607903
895	0.004810457902
896	0.004804841942
897	0.004797475609
898	0.004792434902
899	0.004785449613
900	0.004779945326
901	0.00477305149
902	0.004765920193
903	0.004760228682
904	0.004752096715
905	0.004744471498
906	0.004740889021
907	0.004734346051
908	0.004729047616
909	0.00472001574
910	0.004714704203
911	0.004708048364
912	0.004702573502
913	0.004697425967
914	0.004692509666
915	0.004688171289
916	0.004682638223
917	0.004677801114
918	0.004671963091
919	0.004666661791
920	0.004661893806
921	0.004657529601
922	0.004652466085
923	0.004647442069
924	0.004643106697
925	0.004635423762
926	0.004630112274
927	0.004624360781
928	0.004617871942
929	0.004608899393
930	0.00460339475
931	0.004597326157
932	0.004593145474
933	0.004587954851
934	0.004583518368
935	0.004577630876
936	0.004573257531
937	0.004569140559
938	0.004565059401
939	0.004560639195
940	0.004554766554
941	0.004550473705
942	0.004544893986
943	0.004538978022
944	0.004533571615
945	0.004529580883
946	0.00452513002
947	0.004520240405
948	0.004515983614
949	0.004511013947
950	0.00450573184
951	0.004500660355
952	0.004492520422
953	0.004487262487
954	0.004483103874
955	0.004477252081
956	0.004473348493
957	0.00446921762
958	0.004463638841
959	0.004456852978
960	0.004451659189
961	0.00444731337
962	0.004443309246
963	0.004439347506
964	0.00443463132
965	0.00443141963
966	0.004426647835
967	0.004422162989
968	0.004416783998
969	0.004412430233
970	0.004407687664
971	0.004403467112
972	0.004398678946
973	0.004392161703
974	0.004387578653
975	0.004382937873
976	0.004377456374
977	0.004369861743
978	0.004364068095
979	0.004358709874
980	0.004354833752
981	0.004350720429
982	0.004345367712
983	0.004341008134
984	0.00433634251
985	0.004331689207
986	0.004327152672
987	0.004323562334
988	0.004317840124
989	0.004313367
990	0.004307687041
991	0.004302362141
992	0.004298739793
993	0.004294169962
994	0.00428820132
995	0.00428455768
996	0.004279228077
997	0.0042749839
998	0.004269939771
999	0.00426435803
